PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_TGT,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_BOOM,PPR_BUST,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STARTER,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TGT,TIERS,WORST_RK,XPA,XPM,YDS
AARON JONES,,,,,,,,,,,,,9.5,,,,,,,0.0,0.0,,2.7,0.1,21.2,,66.0,12.9,0.2,59.6,,,3.9,,,,48.0,,10.0,20.0,,1.0,104.9,26.0,,,,,,,0.0,0.0,30.0,RB,21.3,15.0,20.0,3.4,4.0,31.0,12.3,61.1,33.0,10.0,20.0,134.9,17.7,9.0,18.0,3.1,4.0,25.0,62.0,50.0,9.4,6.0,76.0,,30.0,1.0,233.0,,64.0,142.0,2.0,656.0,,,16.0,40.0,9.3,MIN,43.0,6.0,95.0,,,
AARON RODGERS,,,,,,,,,,,,,0.0,,,1.0,0.0,0.0,0%,0.0,0.0,,,,,,119.3,0.0,0.0,0.0,1.0,,,,,0.0,83.0,,0.0,100.0,,1.0,0.0,15.0,,,1.0,0.0,0.0,0%,0.0,0.0,11.0,QB,20.1,13.0,20.0,2.4,4.0,27.0,,120.3,83.0,0.0,100.0,,,,,,,,118.0,0.0,14.6,9.0,163.0,,,,,,116.0,0.0,0.0,0.0,1.0,,15.0,0.0,12.6,NYJ,,8.0,152.0,,,0.0
ADAM THIELEN,,,,,,,,,,,,,7.5,,,,,,,0.0,0.0,,6.1,0.2,59.6,,176.5,0.1,0.0,0.4,,,8.1,,,,120.0,,13.0,31.0,,2.0,128.0,17.0,,,,,,,0.0,0.0,18.0,WR,67.5,49.0,63.0,6.7,7.0,88.0,13.6,151.3,81.0,19.0,19.0,231.0,60.0,38.0,61.0,8.0,6.0,83.0,145.0,50.0,28.2,9.0,267.0,,103.0,4.0,1014.0,,161.0,1.0,0.0,6.0,,,13.0,25.0,24.6,CAR,137.0,10.0,271.0,,,
ADAM TRAUTMAN,,,,,,,,,,,,,2.3,,,,,,,0.0,0.0,,1.3,0.2,12.0,,356.2,0.0,0.0,0.0,,,2.1,,,,296.0,,0.0,81.0,,2.0,38.4,30.0,,,,,,,0.0,0.0,30.0,TE,55.5,45.0,53.0,6.8,7.0,69.0,3.6,358.7,300.0,0.0,81.0,60.4,55.5,45.0,54.0,6.4,7.0,69.0,406.0,6.0,28.1,15.0,391.0,,22.0,3.0,204.0,,409.0,0.0,0.0,0.0,,,25.0,19.0,29.1,DEN,35.0,15.0,391.0,,,
ADONAI MITCHELL,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,173.6,0.0,0.0,0.0,,,0.0,,,,106.0,,0.0,0.0,,3.0,0.0,22.0,,,,,,,0.0,0.0,26.0,WR,66.1,47.0,64.0,7.3,7.0,92.0,0.0,176.7,108.0,0.0,0.0,0.0,68.1,46.0,65.0,9.0,7.0,108.0,171.0,0.0,28.7,10.0,294.0,,0.0,0.0,0.0,,165.0,0.0,0.0,0.0,,,19.0,0.0,27.7,IND,0.0,10.0,289.0,,,
AIDAN OCONNELL,,,,,,,,,,,,,12.1,,,31.2,19.4,0.6,62%,1.1,201.6,,,,,,298.7,1.5,0.1,1.0,2.2,,,,,201.6,178.0,,0.0,80.0,,2.0,132.8,21.0,,,343.0,213.0,7.0,62%,12.0,2218.0,14.0,QB,34.9,28.0,35.0,1.9,5.0,38.0,,298.7,192.0,0.0,80.0,,,,,,,,300.0,20.0,29.1,13.0,338.0,,,,,,297.0,17.0,1.0,11.0,24.0,,21.0,20.0,30.0,LV,,13.0,338.0,,,2218.0
AINIAS SMITH,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,361.9,0.0,0.0,0.0,,,0.0,,,,293.0,,0.0,0.0,,5.0,0.0,6.0,,,,,,,0.0,0.0,7.0,WR,130.8,105.0,138.0,9.3,10.0,141.0,0.0,354.3,290.0,0.0,0.0,0.0,130.6,105.0,138.0,9.6,10.0,143.0,393.0,0.0,31.2,15.0,383.0,,0.0,0.0,0.0,,397.0,0.0,0.0,0.0,,,11.0,0.0,28.3,PHI,0.0,15.0,396.0,,,
AJ BARNER,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,376.3,0.0,0.0,0.0,,,0.0,,,,353.0,,0.0,0.0,,0.0,0.0,27.0,,,,,,,0.0,0.0,18.0,TE,60.4,51.0,62.0,6.0,7.0,69.0,0.0,373.4,354.0,0.0,0.0,0.0,59.9,50.0,62.0,5.8,7.0,69.0,483.0,0.0,16.4,16.0,394.0,,0.0,0.0,0.0,,479.0,0.0,0.0,0.0,,,29.0,0.0,17.5,SEA,0.0,16.0,394.0,,,
AJ BROWN,,,,,,,,,,,,,10.8,,,,,,,0.0,0.0,,6.2,0.4,85.6,,9.8,0.0,0.0,0.0,,,9.3,,,,4.0,,19.0,13.0,,1.0,183.6,6.0,,,,,,,0.0,0.0,7.0,WR,6.4,3.0,6.0,1.2,2.0,11.0,17.0,10.0,7.0,19.0,13.0,289.6,6.7,5.0,6.0,1.1,2.0,11.0,9.0,69.0,1.8,2.0,19.0,,106.0,7.0,1456.0,,9.0,0.0,0.0,0.0,,,11.0,56.0,2.3,PHI,158.0,2.0,20.0,,,
AJ DILLON,,,,,,,,,,,,,6.4,,,,,,,0.0,0.0,,1.5,0.0,14.9,,216.8,11.9,0.1,40.9,,,1.9,,,,140.0,,0.0,27.0,,3.0,95.6,29.0,,,,,,,0.0,0.0,15.0,RB,63.3,47.0,62.0,7.9,7.0,86.0,7.8,219.7,142.0,0.0,33.0,117.6,62.9,47.0,62.0,8.0,7.0,88.0,217.0,20.0,36.4,11.0,312.0,,22.0,0.0,223.0,,218.0,178.0,2.0,613.0,,,29.0,33.0,35.4,GB,28.0,11.0,308.0,,,
AJ MCCARRON,,,,,,,,,,,,,0.4,,,2.5,2.0,0.0,80%,,,,,,,,,0.0,0.0,0.0,0.5,,,,,9.5,,,0.0,100.0,,0.0,0.8,33.0,,,5.0,4.0,0.0,80%,,,33.0,,97.0,82.0,105.0,10.6,9.0,105.0,,,,0.0,100.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,1.0,,33.0,0.0,,FA,,,,,,19.0
ALBERT OKWUEGBUNAM,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.3,,,,,,0.0,100.0,,3.0,0.0,31.0,,,,,,,,,24.0,,102.4,82.0,90.0,13.0,8.0,120.0,0.0,,,0.0,100.0,0.0,105.4,84.0,94.0,16.1,8.0,131.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,30.0,0.0,,PHI,1.0,,,,,
ALEC INGOLD,,,,,,,,,,,,,0.7,,,,,,,,,,0.8,0.0,7.0,,,0.1,0.0,0.0,,,0.9,,,,,,0.0,100.0,,5.0,11.9,6.0,,,,,,,,,19.0,,151.5,144.0,156.0,7.0,11.0,161.0,1.5,,,0.0,100.0,24.9,143.2,132.0,156.0,7.4,11.0,151.0,,0.0,,,,,13.0,0.0,119.0,,,2.0,0.0,0.0,,,5.0,0.0,,MIA,16.0,,,,,
ALEC PIERCE,,,,,,,,,,,,,3.7,,,,,,,0.0,0.0,,1.9,0.1,30.2,,261.4,0.0,0.0,0.0,,,3.8,,,,200.0,,0.0,69.0,,4.0,63.4,22.0,,,,,,,0.0,0.0,26.0,WR,95.1,78.0,95.0,9.5,8.0,128.0,5.6,264.3,198.0,0.0,75.0,95.4,97.1,74.0,97.0,9.3,8.0,128.0,268.0,6.0,27.9,12.0,374.0,,32.0,2.0,514.0,,264.0,0.0,0.0,0.0,,,19.0,13.0,27.8,IND,65.0,12.0,361.0,,,
ALEX ERICKSON,,,,,,,,,,,,,3.6,,,,,,,,,,2.0,0.1,29.0,,,0.0,0.0,0.0,,,3.6,,,,,,0.0,71.0,,0.0,29.2,33.0,,,,,,,,,33.0,,192.0,166.0,200.0,15.9,12.0,210.0,5.7,,,0.0,71.0,45.2,192.0,162.0,201.0,16.0,12.0,207.0,,14.0,,,,,16.0,1.0,232.0,,,0.0,0.0,0.0,,,33.0,14.0,,FA,29.0,,,,,
ALEXANDER MATTISON,,,,,,,,,,,,,6.5,,,,,,,0.0,0.0,,1.9,0.2,12.0,,207.2,11.3,0.0,43.8,,,2.8,,,,147.0,,0.0,33.0,,2.0,103.2,9.0,,,,,,,0.0,0.0,3.0,RB,60.1,47.0,58.0,6.6,7.0,98.0,8.3,211.2,151.0,0.0,33.0,133.2,60.4,47.0,59.0,6.7,7.0,98.0,205.0,40.0,30.0,11.0,333.0,,30.0,3.0,192.0,,202.0,180.0,0.0,700.0,,,19.0,33.0,31.7,LV,44.0,11.0,333.0,,,
ALLEN LAZARD,,,,,,,,,,,,,2.6,,,,,,,0.0,0.0,,1.6,0.1,22.2,,302.2,0.0,0.0,0.0,,,3.5,,,,213.0,,0.0,79.0,,4.0,37.1,16.0,,,,,,,0.0,0.0,12.0,WR,113.2,86.0,118.0,14.6,9.0,159.0,4.3,299.9,205.0,0.0,86.0,60.1,113.6,86.0,117.0,15.6,9.0,159.0,335.0,7.0,40.6,14.0,375.0,,23.0,1.0,311.0,,333.0,0.0,0.0,0.0,,,20.0,7.0,35.8,NYJ,49.0,14.0,372.0,,,
ALLEN ROBINSON,,,,,,,,,,,,,1.6,,,,,,,0.0,0.0,,2.0,0.0,16.5,,291.0,0.0,0.0,0.0,,,2.9,,,,242.0,,0.0,94.0,,5.0,28.0,4.0,,,,,,,0.0,0.0,1.0,WR,164.2,127.0,166.0,16.7,11.0,184.0,3.6,312.3,229.0,0.0,81.0,62.0,157.1,128.0,165.0,14.0,11.0,174.0,440.0,0.0,60.0,15.0,368.0,,34.0,0.0,280.0,,454.0,0.0,0.0,0.0,,,23.0,0.0,49.0,NYG,49.0,15.0,340.0,,,
ALVIN KAMARA,,,,,,,,,,,,,12.2,,,,,,,0.0,0.0,,5.8,0.1,35.8,,65.7,13.8,0.4,53.4,,,6.6,,,,52.0,,15.0,8.0,,1.0,158.0,27.0,,,,,,,0.0,0.0,31.0,RB,21.1,16.0,19.0,4.7,4.0,31.0,17.9,46.3,16.0,23.0,0.0,233.0,13.7,6.0,14.0,4.5,3.0,24.0,44.0,85.0,16.4,5.0,76.0,,75.0,1.0,466.0,,63.0,180.0,5.0,694.0,,,20.0,77.0,12.9,NO,86.0,6.0,97.0,,,
AMARI COOPER,,,,,,,,,,,,,10.3,,,,,,,0.0,0.0,,4.8,0.3,83.3,,39.4,0.0,0.0,0.0,,,8.5,,,,22.0,,20.0,40.0,,1.0,155.0,26.0,,,,,,,0.0,0.0,30.0,WR,21.6,12.0,20.0,3.9,4.0,35.0,15.1,42.2,24.0,20.0,33.0,227.0,24.3,15.0,24.0,3.9,4.0,39.0,42.0,53.0,9.0,5.0,87.0,,72.0,5.0,1250.0,,38.0,0.0,0.0,0.0,,,18.0,40.0,8.2,CLE,128.0,5.0,75.0,,,
AMEER ABDULLAH,,,,,,,,,,,,,1.3,,,,,,,0.0,0.0,,1.1,0.0,7.7,,355.5,0.9,0.0,5.2,,,1.4,,,,312.0,,0.0,94.0,,3.0,22.0,9.0,,,,,,,0.0,0.0,3.0,RB,115.9,95.0,116.0,12.2,10.0,130.0,2.4,335.2,309.0,0.0,94.0,41.0,108.2,86.0,114.0,14.0,10.0,128.0,419.0,0.0,27.6,15.0,386.0,,19.0,0.0,131.0,,441.0,15.0,0.0,89.0,,,19.0,0.0,28.8,LV,24.0,15.0,392.0,,,
AMON-RA ST BROWN,,,,,,,,,,,,,13.2,,,,,,,0.0,0.0,,7.4,0.6,94.7,,7.0,0.3,0.0,1.5,,,10.3,,,,5.0,,13.0,7.0,,1.0,211.9,24.0,,,,,,,0.0,0.0,11.0,WR,5.0,4.0,5.0,0.4,2.0,8.0,20.7,4.3,4.0,20.0,7.0,330.9,3.2,3.0,3.0,0.5,1.0,5.0,4.0,80.0,0.9,1.0,8.0,,119.0,10.0,1515.0,,6.0,4.0,0.0,24.0,,,30.0,80.0,0.6,DET,164.0,2.0,11.0,,,
ANDERS CARLSON,0.0,6.0,14.0,4.0,3.0,0.0,0.4,0.8,0.2,0.2,,,7.4,,,,,,,,,,,,,,211.5,,,,,,,2.3,2.0,,209.0,,0.0,0.0,,,125.0,22.0,,,,,,,,,22.0,K,26.1,23.0,27.0,1.6,5.0,29.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,420.0,,,,,,19.0,0.0,2.5,GB,,15.0,214.0,39.0,34.0,
ANDREI IOSIVAS,,,,,,,,,,,,,2.2,,,,,,,0.0,0.0,,0.9,0.3,7.3,,279.2,0.0,0.0,0.0,,,1.6,,,,229.0,,0.0,85.0,,4.0,35.6,27.0,,,,,,,0.0,0.0,23.0,WR,102.2,88.0,101.0,9.1,8.0,134.0,3.2,273.5,226.0,0.0,85.0,50.6,101.1,86.0,101.0,9.3,8.0,134.0,277.0,0.0,25.1,12.0,375.0,,15.0,4.0,116.0,,281.0,0.0,0.0,0.0,,,27.0,0.0,23.8,CIN,25.0,12.0,377.0,,,
ANDREW BECK,,,,,,,,,,,,,1.9,,,,,,,,,,0.7,0.1,3.7,,,0.3,0.1,0.2,,,0.9,,,,,,0.0,79.0,,0.0,27.8,7.0,,,,,,,,,32.0,,132.3,123.0,142.0,6.8,10.0,139.0,2.6,,,0.0,93.0,38.8,134.7,131.0,148.0,3.3,10.0,139.0,,0.0,,,,,11.0,2.0,55.0,,,5.0,1.0,3.0,,,1.0,7.0,,HOU,13.0,,,,,
ANDREW OGLETREE,,,,,,,,,,,,,2.2,,,,,,,,,,0.8,0.2,12.3,,,0.0,0.0,0.0,,,1.8,,,,,,0.0,83.0,,0.0,26.7,21.0,,,,,,,,,7.0,,85.2,79.0,91.0,4.6,8.0,91.0,3.0,,,0.0,83.0,35.7,86.0,79.0,92.0,4.9,8.0,92.0,,8.0,,,,,9.0,2.0,147.0,,,0.0,0.0,0.0,,,24.0,17.0,,IND,21.0,,,,,
ANDY DALTON,,,,,,,,,,,,,7.9,,,19.3,11.3,0.0,59%,0.7,120.3,,,,,,341.3,1.0,0.0,4.0,1.0,,,,,120.3,295.0,,0.0,50.0,,2.0,23.6,5.0,,,58.0,34.0,0.0,59%,2.0,361.0,6.0,QB,53.5,42.0,49.0,7.4,6.0,66.0,,349.8,295.0,0.0,50.0,,,,,,,,462.0,50.0,37.5,15.0,385.0,,,,,,449.0,3.0,0.0,12.0,3.0,,9.0,50.0,43.3,CAR,,15.0,385.0,,,361.0
ANDY ISABELLA,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,100.0,,7.0,0.0,14.0,,,,,,,,,15.0,,224.0,222.0,258.0,2.0,13.0,226.0,0.0,,,0.0,100.0,0.0,214.0,209.0,253.0,5.0,13.0,219.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,15.0,0.0,,BUF,0.0,,,,,
ANTHONY FIRKSER,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,100.0,,0.0,0.0,33.0,,,,,,,,,33.0,,127.0,119.0,133.0,4.8,10.0,132.0,0.0,,,0.0,100.0,0.0,123.8,120.0,132.0,3.3,10.0,129.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,0.0,,,,,
ANTHONY GOULD,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,373.0,0.0,0.0,0.0,,,0.0,,,,356.0,,0.0,0.0,,7.0,0.0,22.0,,,,,,,0.0,0.0,26.0,WR,166.4,139.0,169.0,17.4,11.0,201.0,0.0,366.5,355.0,0.0,0.0,0.0,163.4,136.0,167.0,15.2,11.0,187.0,494.0,0.0,11.5,16.0,378.0,,0.0,0.0,0.0,,499.0,0.0,0.0,0.0,,,19.0,0.0,17.0,IND,0.0,16.0,390.0,,,
ANTHONY MCFARLAND,,,,,,,,,,,,,0.4,,,,,,,,,,0.7,0.0,3.7,,,0.0,0.0,0.0,,,0.7,,,,,,0.0,100.0,,0.0,1.1,33.0,,,,,,,,,33.0,,156.0,147.0,179.0,6.7,12.0,163.0,1.0,,,0.0,100.0,3.1,154.3,147.0,173.0,9.0,12.0,167.0,,0.0,,,,,2.0,0.0,11.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,2.0,,,,,
ANTHONY RICHARDSON,,,,,,,,,,,,,18.4,,,21.0,12.5,0.3,60%,0.8,144.3,,,,,,50.4,6.3,1.0,34.0,1.8,,,,,144.3,29.0,,25.0,25.0,,1.0,73.7,26.0,,,84.0,50.0,1.0,60%,3.0,577.0,16.0,QB,6.2,3.0,6.0,2.1,2.0,19.0,,50.7,29.0,25.0,25.0,,,,,,,,50.0,50.0,10.8,6.0,112.0,,,,,,51.0,25.0,4.0,136.0,7.0,,27.0,50.0,10.5,IND,,6.0,112.0,,,577.0
ANTOINE GREEN,,,,,,,,,,,,,0.0,,,,,,,,,,0.1,0.0,0.2,,,0.0,0.0,0.0,,,0.2,,,,,,0.0,100.0,,5.0,0.2,24.0,,,,,,,,,11.0,,188.8,139.0,211.0,38.2,12.0,232.0,0.1,,,0.0,100.0,1.2,191.0,139.0,215.0,40.7,12.0,236.0,,0.0,,,,,1.0,0.0,2.0,,,0.0,0.0,0.0,,,30.0,0.0,,DET,2.0,,,,,
ANTONIO GIBSON,,,,,,,,,,,,,5.0,,,,,,,0.0,0.0,,3.0,0.1,24.3,,150.3,4.1,0.1,16.6,,,3.7,,,,125.0,,0.0,47.0,,2.0,79.4,8.0,,,,,,,0.0,0.0,7.0,RB,47.5,40.0,44.0,4.8,6.0,69.0,8.0,139.9,121.0,0.0,33.0,127.4,42.9,38.0,42.0,4.2,6.0,55.0,137.0,20.0,11.9,9.0,181.0,,48.0,2.0,389.0,,143.0,65.0,1.0,265.0,,,10.0,13.0,17.9,NE,59.0,9.0,227.0,,,
ARIZONA CARDINALS,,,,,,,,,,,0.0,0.1,3.8,0.4,0.6,,,,,,,0.0,,,,0.0,,,,,1.9,0.0,,,,,,0.0,,,1.0,,65.0,16.0,6.0,11.0,,,,,,,23.0,,31.5,30.0,32.0,0.7,5.0,32.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,33.0,0.0,11.0,,,ARI,,,,,,
AT PERRY,,,,,,,,,,,,,4.9,,,,,,,0.0,0.0,,1.2,0.4,24.6,,250.8,0.0,0.0,0.0,,,1.8,,,,183.0,,0.0,67.0,,4.0,48.6,15.0,,,,,,,0.0,0.0,10.0,WR,90.6,70.0,90.0,9.1,8.0,126.0,6.1,259.7,201.0,0.0,78.0,60.6,94.8,75.0,92.0,8.4,8.0,127.0,259.0,0.0,25.5,12.0,365.0,,12.0,4.0,246.0,,252.0,0.0,0.0,0.0,,,21.0,11.0,27.9,NO,18.0,12.0,349.0,,,
ATLANTA FALCONS,,,,,,,,,,,0.0,0.1,5.6,0.5,0.5,,,,,0.0,0.0,0.0,,,,0.0,215.2,,,,2.5,0.1,,,,,176.0,0.0,,,1.0,,95.0,14.0,8.0,8.0,,,,,0.0,0.0,15.0,DEF,26.9,24.0,27.0,1.4,5.0,29.0,,223.5,176.0,,,,,,,,,,385.0,,41.0,15.0,278.0,0.0,,,,0.0,378.0,,,,42.0,1.0,14.0,,39.1,ATL,,14.0,275.0,,,
AUDRIC ESTIME,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,234.7,0.0,0.0,0.0,,,0.0,,,,159.0,,0.0,0.0,,4.0,0.0,19.0,,,,,,,0.0,0.0,20.0,RB,66.9,52.0,66.0,7.7,7.0,94.0,0.0,244.9,176.0,0.0,0.0,0.0,68.9,55.0,67.0,9.2,7.0,109.0,246.0,0.0,26.7,12.0,326.0,,0.0,0.0,0.0,,232.0,0.0,0.0,0.0,,,18.0,0.0,29.4,DEN,0.0,11.0,322.0,,,
AUSTIN EKELER,,,,,,,,,,,,,9.6,,,,,,,0.0,0.0,,3.6,0.1,31.1,,113.1,12.8,0.4,44.9,,,5.3,,,,69.0,,15.0,23.0,,2.0,134.4,16.0,,,,,,,0.0,0.0,28.0,RB,35.2,23.0,35.0,3.7,5.0,50.0,13.2,100.0,64.0,15.0,23.0,185.4,30.8,18.0,31.0,5.5,5.0,44.0,100.0,46.0,19.2,8.0,144.0,,51.0,1.0,436.0,,112.0,179.0,5.0,628.0,,,9.0,46.0,12.8,WAS,74.0,8.0,152.0,,,
AUSTIN HOOPER,,,,,,,,,,,,,1.4,,,,,,,0.0,0.0,,1.5,0.0,13.8,,354.0,0.0,0.0,0.0,,,1.8,,,,295.0,,0.0,100.0,,2.0,23.4,14.0,,,,,,,0.0,0.0,12.0,TE,61.7,42.0,60.0,13.7,7.0,87.0,2.8,351.0,287.0,0.0,100.0,48.4,58.8,38.0,59.0,13.2,7.0,81.0,408.0,0.0,38.3,15.0,402.0,,25.0,0.0,234.0,,432.0,0.0,0.0,0.0,,,20.0,0.0,35.3,NE,31.0,15.0,391.0,,,
AUSTIN SEIBERT,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.0,0.0,,,4.0,30.0,,,,,,,,,12.0,,29.5,25.0,37.0,3.4,6.0,34.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,29.0,0.0,,NYJ,,,,1.0,1.0,
AUSTIN TRAMMELL,,,,,,,,,,,,,0.1,,,,,,,,,,0.3,0.0,1.9,,,0.0,0.0,0.0,,,0.5,,,,,,0.0,100.0,,0.0,0.9,32.0,,,,,,,,,21.0,,224.5,213.0,241.0,9.2,13.0,234.0,0.3,,,0.0,100.0,4.9,219.8,199.0,237.0,13.8,12.0,235.0,,0.0,,,,,4.0,0.0,29.0,,,0.0,0.0,0.0,,,31.0,0.0,,JAC,7.0,,,,,
AVERY WILLIAMS,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,3.0,0.0,7.0,,,,,,,,,2.0,,133.5,110.0,154.0,13.6,11.0,143.0,0.0,,,0.0,0.0,0.0,125.3,103.0,151.0,12.9,11.0,134.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,15.0,0.0,,ATL,0.0,,,,,
BAILEY ZAPPE,,,,,,,,,,,,,7.8,,,21.2,12.7,0.9,60%,,,,,,,,,1.7,0.1,8.3,2.5,,,,,127.2,,,0.0,67.0,,0.0,78.2,24.0,,,212.0,127.0,9.0,60%,,,30.0,,70.0,50.0,73.0,13.5,7.0,94.0,,,,0.0,67.0,,,,,,,,,11.0,,,,,,,,,,17.0,1.0,83.0,25.0,,14.0,11.0,,NE,,,,,,1272.0
BAKER MAYFIELD,,,,,,,,,,,,,16.7,,,33.3,21.4,0.6,64%,1.6,237.9,,,,,,128.4,3.6,0.1,9.6,2.4,,,,,237.9,90.0,,6.0,31.0,,1.0,284.1,22.0,,,566.0,364.0,10.0,64%,28.0,4044.0,24.0,QB,22.0,15.0,22.0,1.9,4.0,26.0,,129.6,90.0,6.0,31.0,,,,,,,,127.0,44.0,10.7,9.0,154.0,,,,,,128.0,62.0,1.0,163.0,40.0,,11.0,44.0,9.7,TB,,9.0,152.0,,,4044.0
BALTIMORE RAVENS,,,,,,,,,,,0.0,0.1,10.2,0.8,1.1,,,,,0.0,0.0,0.0,,,,0.0,154.6,,,,3.5,0.1,,,,,150.0,0.0,,,1.0,,174.0,23.0,13.0,18.0,,,,,0.0,0.0,28.0,DEF,1.4,1.0,1.0,0.9,1.0,5.0,,154.7,149.0,,,,,,,,,,157.0,,9.7,10.0,191.0,0.0,,,,0.0,156.0,,,,60.0,1.0,18.0,,9.3,BAL,,10.0,187.0,,,
BEN COTTON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,33.0,,,,,,,,,33.0,,227.5,227.0,259.0,0.5,13.0,228.0,0.0,,,0.0,0.0,0.0,234.5,234.0,261.0,0.5,13.0,235.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,0.0,,,,,
BEN RAIMONDI,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,33.0,,,0.0,0.0,0.0,0,,,33.0,,99.0,90.0,106.0,6.7,9.0,106.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,33.0,0.0,,FA,,,,,,0.0
BEN SIMS,,,,,,,,,,,,,0.5,,,,,,,,,,0.3,0.1,1.3,,,0.0,0.0,0.0,,,0.4,,,,,,0.0,92.0,,3.0,8.1,8.0,,,,,,,,,15.0,,121.8,97.0,123.0,13.3,9.0,136.0,0.8,,,0.0,100.0,12.1,126.4,104.0,127.0,11.6,10.0,137.0,,0.0,,,,,4.0,1.0,21.0,,,0.0,0.0,0.0,,,9.0,0.0,,GB,6.0,,,,,
BEN SINNOTT,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,0.0,0.0,,,,,,221.9,0.0,0.0,0.0,0.0,,,,,0.0,110.0,,0.0,0.0,,1.0,0.0,33.0,,,0.0,0.0,0.0,0,0.0,0.0,33.0,TE,102.0,92.0,108.0,7.1,9.0,108.0,,215.4,105.0,0.0,0.0,,,,,,,,203.0,0.0,43.2,11.0,299.0,,,,,,215.0,0.0,0.0,0.0,0.0,,33.0,0.0,43.0,FA,,11.0,299.0,,,0.0
BEN SKOWRONEK,,,,,,,,,,,,,0.8,,,,,,,,,,0.5,0.1,3.9,,,0.1,0.0,0.5,,,0.7,,,,,,0.0,93.0,,0.0,13.5,31.0,,,,,,,,,16.0,,213.2,186.0,223.0,19.1,12.0,235.0,1.3,,,0.0,93.0,21.5,213.6,186.0,222.0,18.0,12.0,231.0,,0.0,,,,,8.0,1.0,66.0,,,2.0,0.0,9.0,,,32.0,0.0,,HOU,12.0,,,,,
